"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"1338","76035-1","2540",72,2,"Jokerland",2015,484,"Batman",482
"1339","76035-1","2540",71,2,"Jokerland",2015,484,"Batman",482
"1340","76035-1","3001",15,2,"Jokerland",2015,484,"Batman",482
"1341","76035-1","3004",0,2,"Jokerland",2015,484,"Batman",482
"1342","76035-1","3004",72,2,"Jokerland",2015,484,"Batman",482
"1343","76035-1","3004",85,2,"Jokerland",2015,484,"Batman",482
"1344","76035-1","3005",15,2,"Jokerland",2015,484,"Batman",482
"1345","76035-1","3005",4,2,"Jokerland",2015,484,"Batman",482
"1346","76035-1","3009",1,2,"Jokerland",2015,484,"Batman",482
"1347","76035-1","3010",72,2,"Jokerland",2015,484,"Batman",482
"1348","76035-1","30132",72,2,"Jokerland",2015,484,"Batman",482
"1349","76035-1","30132",72,2,"Jokerland",2015,484,"Batman",482
"1350","76035-1","30165",484,2,"Jokerland",2015,484,"Batman",482
"1351","76035-1","3020",4,2,"Jokerland",2015,484,"Batman",482
"1352","76035-1","3022",71,2,"Jokerland",2015,484,"Batman",482
"1353","76035-1","3023",85,2,"Jokerland",2015,484,"Batman",482
"1354","76035-1","3023",15,2,"Jokerland",2015,484,"Batman",482
"1355","76035-1","3024",4,2,"Jokerland",2015,484,"Batman",482
"1356","76035-1","3024",0,2,"Jokerland",2015,484,"Batman",482
"1357","76035-1","3024",2,2,"Jokerland",2015,484,"Batman",482
"1358","76035-1","3036",322,2,"Jokerland",2015,484,"Batman",482
"1359","76035-1","30374",0,2,"Jokerland",2015,484,"Batman",482
"1360","76035-1","30374",14,2,"Jokerland",2015,484,"Batman",482
"1361","76035-1","30383",72,2,"Jokerland",2015,484,"Batman",482
"1362","76035-1","3039",0,2,"Jokerland",2015,484,"Batman",482
"1363","76035-1","3040b",0,2,"Jokerland",2015,484,"Batman",482
"1364","76035-1","3040b",1,2,"Jokerland",2015,484,"Batman",482
"1365","76035-1","3040b",71,2,"Jokerland",2015,484,"Batman",482
"1366","76035-1","30414",14,2,"Jokerland",2015,484,"Batman",482
"1367","76035-1","30553",0,2,"Jokerland",2015,484,"Batman",482
"1368","76035-1","3069b",4,2,"Jokerland",2015,484,"Batman",482
"1369","76035-1","3069b",46,2,"Jokerland",2015,484,"Batman",482
"1370","76035-1","3070b",1,2,"Jokerland",2015,484,"Batman",482
"1371","76035-1","3070b",0,2,"Jokerland",2015,484,"Batman",482
"1372","76035-1","32039",0,2,"Jokerland",2015,484,"Batman",482
"1373","76035-1","32064a",2,2,"Jokerland",2015,484,"Batman",482
"1374","76035-1","32123b",71,2,"Jokerland",2015,484,"Batman",482
"1375","76035-1","32474",27,2,"Jokerland",2015,484,"Batman",482
"1376","76035-1","3622",15,2,"Jokerland",2015,484,"Batman",482
"1377","76035-1","3660",15,2,"Jokerland",2015,484,"Batman",482
"1378","76035-1","3665",4,2,"Jokerland",2015,484,"Batman",482
"1379","76035-1","3666",71,2,"Jokerland",2015,484,"Batman",482
"1380","76035-1","3703",71,2,"Jokerland",2015,484,"Batman",482
"1381","76035-1","3832",72,2,"Jokerland",2015,484,"Batman",482
"1382","76035-1","3894",72,2,"Jokerland",2015,484,"Batman",482
"1383","76035-1","3941",70,2,"Jokerland",2015,484,"Batman",482
"1384","76035-1","4032a",0,2,"Jokerland",2015,484,"Batman",482
"1385","76035-1","4032a",72,2,"Jokerland",2015,484,"Batman",482
"1386","76035-1","4070",15,2,"Jokerland",2015,484,"Batman",482
"1387","76035-1","4081b",4,2,"Jokerland",2015,484,"Batman",482
"1388","76035-1","41769",2,2,"Jokerland",2015,484,"Batman",482
"1389","76035-1","41770",2,2,"Jokerland",2015,484,"Batman",482
"1390","76035-1","4274",1,2,"Jokerland",2015,484,"Batman",482
"1391","76035-1","43720",0,2,"Jokerland",2015,484,"Batman",482
"1392","76035-1","43721",0,2,"Jokerland",2015,484,"Batman",482
"1393","76035-1","4460b",15,2,"Jokerland",2015,484,"Batman",482
"1394","76035-1","4460b",71,2,"Jokerland",2015,484,"Batman",482
"1395","76035-1","4495b",4,2,"Jokerland",2015,484,"Batman",482
"1396","76035-1","4495b",2,2,"Jokerland",2015,484,"Batman",482
"1397","76035-1","4740",35,2,"Jokerland",2015,484,"Batman",482
"1398","76035-1","4740",42,2,"Jokerland",2015,484,"Batman",482
"1399","76035-1","47847",41,2,"Jokerland",2015,484,"Batman",482
"1400","76035-1","4865b",29,2,"Jokerland",2015,484,"Batman",482
"1401","76035-1","48729b",72,2,"Jokerland",2015,484,"Batman",482
"1402","76035-1","50861",0,2,"Jokerland",2015,484,"Batman",482
"1403","76035-1","50862",71,2,"Jokerland",2015,484,"Batman",482
"1404","76035-1","54200",14,2,"Jokerland",2015,484,"Batman",482
"1405","76035-1","55706",0,2,"Jokerland",2015,484,"Batman",482
"1406","76035-1","6019",14,2,"Jokerland",2015,484,"Batman",482
"1407","76035-1","60470b",4,2,"Jokerland",2015,484,"Batman",482
"1408","76035-1","60477",14,2,"Jokerland",2015,484,"Batman",482
"1409","76035-1","60478",72,2,"Jokerland",2015,484,"Batman",482
"1410","76035-1","60481",85,2,"Jokerland",2015,484,"Batman",482
"1411","76035-1","6064",2,2,"Jokerland",2015,484,"Batman",482
"1412","76035-1","60849",71,2,"Jokerland",2015,484,"Batman",482
"1413","76035-1","60897",1,2,"Jokerland",2015,484,"Batman",482
"1414","76035-1","6141",85,2,"Jokerland",2015,484,"Batman",482
"1415","76035-1","6254",27,2,"Jokerland",2015,484,"Batman",482
"1416","76035-1","63864",1,2,"Jokerland",2015,484,"Batman",482
"1417","76035-1","63868",71,2,"Jokerland",2015,484,"Batman",482
"1418","76035-1","64449",15,2,"Jokerland",2015,484,"Batman",482
"1419","76035-1","6541",4,2,"Jokerland",2015,484,"Batman",482
"1420","76035-1","6558",1,2,"Jokerland",2015,484,"Batman",482
"1421","76035-1","6587",28,2,"Jokerland",2015,484,"Batman",482
"1422","76035-1","6628",0,2,"Jokerland",2015,484,"Batman",482
"1423","76035-1","6632",4,2,"Jokerland",2015,484,"Batman",482
"1424","76035-1","85984",72,2,"Jokerland",2015,484,"Batman",482
"1425","76035-1","87747",179,2,"Jokerland",2015,484,"Batman",482
"1426","76035-1","88646",0,2,"Jokerland",2015,484,"Batman",482
"1427","76035-1","92593",27,2,"Jokerland",2015,484,"Batman",482
"1428","76035-1","92946",4,2,"Jokerland",2015,484,"Batman",482
"1429","76035-1","92946",0,2,"Jokerland",2015,484,"Batman",482
"1430","76035-1","93273",2,2,"Jokerland",2015,484,"Batman",482
"1431","76035-1","95347",27,2,"Jokerland",2015,484,"Batman",482
"1432","76035-1","98138",34,2,"Jokerland",2015,484,"Batman",482
"1433","76035-1","99021",72,2,"Jokerland",2015,484,"Batman",482
"1434","76035-1","99780",0,2,"Jokerland",2015,484,"Batman",482
"1435","76035-1","99781",15,2,"Jokerland",2015,484,"Batman",482
"1436","70901-1","11090",72,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1437","70901-1","13608",179,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1438","70901-1","14419",72,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1439","70901-1","15573",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1440","70901-1","15712",72,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1441","70901-1","2412b",0,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1442","70901-1","2420",15,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1443","70901-1","27328pat0001",47,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1444","70901-1","27329",73,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1445","70901-1","3005",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1446","70901-1","30162",72,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1447","70901-1","3020",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1448","70901-1","3024",73,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1449","70901-1","3040b",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1450","70901-1","3623",15,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1451","70901-1","47847",41,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1452","70901-1","47905",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1453","70901-1","52107",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1454","70901-1","54200",73,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1455","70901-1","60478",0,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1456","70901-1","61409",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1457","70901-1","6141",72,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1458","70901-1","6541",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1459","70901-1","6628",0,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1460","70901-1","87580",72,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1461","70901-1","87994",71,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1462","70901-1","88072",0,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1463","70901-1","970c00",0,2,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"1464","7787-1","2412b",297,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1465","7787-1","2449",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1466","7787-1","2458",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1467","7787-1","2540",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1468","7787-1","298c02",71,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1469","7787-1","3002",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1470","7787-1","3003",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1471","7787-1","3005",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1472","7787-1","3008",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1473","7787-1","3009",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1474","7787-1","3022",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1475","7787-1","3022",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1476","7787-1","30258",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1477","7787-1","3031",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1478","7787-1","30355",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1479","7787-1","30356",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1480","7787-1","30357",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1481","7787-1","30364",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1482","7787-1","30365",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1483","7787-1","3039",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1484","7787-1","3062b",36,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1485","7787-1","3062b",4,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1486","7787-1","3069bpr0100",2,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1487","7787-1","3070b",36,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1488","7787-1","32002",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1489","7787-1","32064b",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1490","7787-1","32278",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1491","7787-1","32316",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1492","7787-1","32524",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1493","7787-1","3679",71,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1494","7787-1","3680",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1495","7787-1","3700",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1496","7787-1","3701",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1497","7787-1","3710",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1498","7787-1","3794a",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1499","7787-1","3795",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1500","7787-1","3894",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1501","7787-1","3937",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1502","7787-1","3938",71,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1503","7787-1","3941",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1504","7787-1","40490",71,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1505","7787-1","4070",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1506","7787-1","41239",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1507","7787-1","41769",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1508","7787-1","41770",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1509","7787-1","45301",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1510","7787-1","4589",14,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1511","7787-1","4589",46,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1512","7787-1","50861",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1513","7787-1","50862",72,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1514","7787-1","55706",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1515","7787-1","55707e",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1516","7787-1","58827",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1517","7787-1","6019",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1518","7787-1","6046",135,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1519","7787-1","6091",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1520","7787-1","6141",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1521","7787-1","6536",0,2,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"1522","70907-1","11090",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1523","70907-1","11211",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1524","70907-1","11212",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1525","70907-1","11212",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1526","70907-1","11214",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1527","70907-1","11327",326,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1528","70907-1","11458",70,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1529","70907-1","11477",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1530","70907-1","11477",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1531","70907-1","13564",15,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1532","70907-1","14682",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1533","70907-1","14704",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1534","70907-1","15082",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1535","70907-1","15392",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1536","70907-1","15403",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1537","70907-1","15573",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1538","70907-1","15672",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1539","70907-1","15712",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1540","70907-1","2357",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1541","70907-1","2412b",36,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1542","70907-1","2412b",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1543","70907-1","2654",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1544","70907-1","2780",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1545","70907-1","3004",14,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1546","70907-1","3004",70,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1547","70907-1","3004",1,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1548","70907-1","3005",70,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1549","70907-1","3010",1,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1550","70907-1","30150",84,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1551","70907-1","3020",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1552","70907-1","3021",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1553","70907-1","3040b",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1554","70907-1","3062b",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1555","70907-1","3070b",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1556","70907-1","32054",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1557","70907-1","32062",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1558","70907-1","32316",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1559","70907-1","33320",2,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1560","70907-1","3623",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1561","70907-1","3623",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1562","70907-1","3665",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1563","70907-1","3701",19,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1564","70907-1","3703",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1565","70907-1","3713",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1566","70907-1","3958",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1567","70907-1","43093",1,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1568","70907-1","45590",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1569","70907-1","50950",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1570","70907-1","53585",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1571","70907-1","59443",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1572","70907-1","60483",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1573","70907-1","60484",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1574","70907-1","60621",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1575","70907-1","60849",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1576","70907-1","60897",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1577","70907-1","6091",72,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1578","70907-1","6091",4,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1579","70907-1","6091",70,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1580","70907-1","61072",179,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1581","70907-1","61252",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1582","70907-1","6141",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1583","70907-1","63864",70,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1584","70907-1","6587",28,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1585","70907-1","92338",179,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1586","70907-1","92947",71,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
"1587","70907-1","970c00",0,2,"Killer Croc Tail-Gator",2017,484,"Batman",482
